Date,Close,Open,High,Low,Volume,Change %
6/20/2020,6498.50,6512.80,6517.80,6384.50,8730,-0.23%
6/21/2020,6513.60,6480.10,6568.90,6473.60,8350,0.44%
6/22/2020,6485.00,6495.00,6593.00,6355.60,16370,0.15%
6/23/2020,6475.60,6334.00,6523.40,6334.00,19240,2.27%
6/24/2020,6332.00,6290.90,6355.00,6203.10,16080,0.65%
6/25/2020,6290.80,6332.10,6397.10,6178.10,16610,-0.27%
6/26/2020,6308.00,6240.00,6363.50,6233.20,14450,1.09%
6/27/2020,6239.90,6184.90,6427.60,6142.20,16460,0.89%
6/28/2020,6185.00,6404.20,6475.10,6130.30,21850,-3.42%
6/29/2020,6404.10,6516.10,6532.90,6322.80,20740,-1.71%
6/30/2020,6515.60,6705.00,6720.80,6310.30,53000,-2.90%
7/1/2020,6710.50,7357.30,7400.00,6700.00,55650,-8.81%
7/2/2020,7358.90,7267.80,7410.30,7246.20,20820,1.25%
7/3/2020,7268.00,7304.70,7341.40,7200.10,22310,-0.31%
7/4/2020,7290.40,7197.50,7367.00,7137.20,44680,1.29%
7/5/2020,7197.50,7022.90,7260.40,7020.50,21390,2.44%
7/6/2020,7025.90,6986.10,7084.00,6889.00,19380,0.45%
7/7/2020,6994.70,7037.90,7060.00,6802.40,24580,-0.72%
7/8/2020,7045.70,7079.90,7133.60,6931.60,19830,-0.48%
7/9/2020,7079.70,6910.50,7127.20,6872.00,30070,2.46%
7/10/2020,6909.50,6707.00,6911.60,6653.50,24210,3.00%
7/11/2020,6708.40,6732.80,6784.10,6574.50,16750,-0.36%
7/12/2020,6732.90,6693.30,6795.50,6670.00,16880,0.55%
7/13/2020,6695.90,6530.50,6728.30,6462.70,20200,2.58%
7/14/2020,6527.20,6363.80,6565.60,6350.00,19940,2.71%
7/15/2020,6354.90,6479.10,6885.00,6253.00,58960,-1.92%
7/16/2020,6479.10,6255.20,6500.00,6245.00,29500,3.57%
7/17/2020,6255.90,6485.10,6520.60,6230.20,31720,-3.53%
7/18/2020,6485.10,6395.00,6550.00,6309.30,15350,1.47%
7/19/2020,6391.20,6585.90,6615.00,6301.90,19730,-2.92%
7/20/2020,6583.30,6312.00,6588.70,6290.20,26760,4.27%
7/21/2020,6314.00,6270.20,6474.70,6215.20,25140,0.70%
7/22/2020,6270.10,6188.60,6623.80,6181.10,66220,1.31%
7/23/2020,6189.00,6241.30,6244.00,5879.30,52700,-1.01%
7/24/2020,6251.90,6312.20,6541.80,6150.00,32330,-0.98%
7/25/2020,6313.90,6234.70,6481.70,6163.30,23050,1.30%
7/26/2020,6232.70,6147.00,6485.70,6008.20,37120,1.40%
7/27/2020,6146.80,6533.60,6573.60,6014.50,43500,-5.86%
7/28/2020,6529.10,6280.70,6623.70,6188.20,33380,3.98%
7/29/2020,6279.20,6718.80,6720.10,6131.00,53880,-6.57%
7/30/2020,6720.50,6940.10,7149.90,6678.80,32250,-3.18%
7/31/2020,6941.30,7025.80,7149.90,6847.00,18120,-1.20%
8/1/2020,7025.80,7013.20,7089.70,6890.20,17680,0.18%
8/2/2020,7013.20,7420.00,7490.00,6930.00,31720,-5.48%
8/3/2020,7420.00,7533.20,7533.20,7283.60,30880,-1.53%
8/4/2020,7535.20,7606.00,7707.10,7463.10,17750,-0.97%
8/5/2020,7608.80,7731.30,7755.60,7444.20,30740,-1.58%
8/6/2020,7730.60,8179.50,8179.50,7670.00,43550,-5.49%
8/7/2020,8179.60,8218.50,8274.20,7862.90,37580,-0.50%
8/8/2020,8221.00,8235.70,8293.90,8123.00,10190,-0.31%
8/9/2020,8246.40,8188.00,8246.40,8073.90,13660,0.74%
8/10/2020,8185.70,7933.50,8280.30,7815.10,34220,3.11%
8/11/2020,7939.00,8178.40,8313.10,7869.80,32780,-2.90%
8/12/2020,8176.00,8380.00,8485.70,8073.00,36970,-2.60%
8/13/2020,8394.50,7719.80,8500.20,7692.30,64680,8.74%
8/14/2020,7719.80,7397.70,7800.70,7374.10,47520,4.31%
8/15/2020,7400.50,7403.40,7572.70,7338.90,17170,-0.04%
8/16/2020,7403.30,7333.00,7458.00,7221.00,11410,0.96%
8/17/2020,7333.10,7473.60,7681.00,7278.20,32740,-1.88%
8/18/2020,7473.50,7379.80,7559.90,7282.90,22190,1.28%
8/19/2020,7379.40,7320.00,7586.50,7249.90,39620,0.81%
8/20/2020,7319.80,6734.30,7462.90,6667.40,48120,8.78%
8/21/2020,6729.20,6347.70,6750.00,6328.90,31000,6.02%
8/22/2020,6347.20,6250.00,6388.90,6232.30,10990,1.55%
8/23/2020,6250.10,6219.70,6320.00,6179.30,8900,0.48%
8/24/2020,6220.00,6240.60,6335.10,6133.40,20090,-0.46%
8/25/2020,6249.00,6377.70,6377.70,6080.80,24980,-2.02%
8/26/2020,6377.80,6299.00,6402.80,6287.70,16410,1.21%
8/27/2020,6301.50,6666.90,6680.10,6269.30,28020,-5.48%
8/28/2020,6666.70,6705.90,6820.00,6617.10,16300,-0.60%
8/29/2020,6707.00,6761.80,6790.80,6669.10,13710,-0.81%
8/30/2020,6761.70,6602.20,6826.10,6511.50,15290,2.42%
8/31/2020,6602.10,6531.60,6636.90,6452.90,14950,0.95%
9/1/2020,6540.20,6589.90,6697.70,6452.00,23130,-0.76%
9/2/2020,6590.00,6509.00,6778.30,6418.70,22490,1.38%
9/3/2020,6500.00,6617.60,6672.40,6470.50,17260,-1.24%
9/4/2020,6581.30,6617.60,6672.40,6539.00,26920,3.65%
9/5/2020,6349.70,6391.50,6435.00,6260.20,11380,-0.65%
9/6/2020,6391.50,6208.20,6518.10,6195.80,23860,2.95%
9/7/2020,6208.10,5848.10,6273.00,5782.90,33930,6.12%
9/8/2020,5850.00,6133.10,6167.70,5829.90,17940,-4.62%
9/9/2020,6133.10,6073.50,6181.40,5989.00,18270,0.90%
9/10/2020,6078.50,6250.80,6273.70,6050.20,18830,-2.69%
9/11/2020,6246.60,6146.10,6334.20,6082.10,27910,1.60%
9/12/2020,6148.00,6151.90,6249.70,5762.90,45500,-0.06%
9/13/2020,6152.00,6041.00,6253.90,6014.00,20700,1.81%
9/14/2020,6042.60,6715.20,6730.70,5929.10,55250,-9.99%
9/15/2020,6713.50,6760.00,6787.10,6680.10,10650,-0.69%
9/16/2020,6760.40,6732.70,6818.20,6560.00,18710,0.34%
9/17/2020,6737.50,6711.60,6832.90,6666.20,17380,0.42%
9/18/2020,6709.20,6443.50,6826.80,6378.60,26370,4.25%
9/19/2020,6435.70,6491.00,6573.00,6426.90,9440,-0.77%
9/20/2020,6485.90,6386.20,6557.20,6330.00,13700,1.58%
9/21/2020,6385.00,6638.00,6655.50,6360.30,21290,-3.75%
9/22/2020,6633.70,6295.10,6703.40,6269.50,33060,5.38%
9/23/2020,6295.20,6543.10,6611.70,6125.70,45580,-3.80%
9/24/2020,6543.90,6873.20,6873.20,6441.00,32010,-4.79%
9/25/2020,6873.30,6757.30,6897.00,6631.00,22380,1.72%
9/26/2020,6757.30,7498.10,7498.10,6633.90,57820,-9.89%
9/27/2020,7498.60,7615.20,7684.90,7467.70,7220,-1.53%
9/28/2020,7615.10,7685.70,7697.00,7544.00,12200,-0.96%
9/29/2020,7688.90,7653.90,7756.10,7645.80,11040,0.46%
9/30/2020,7654.00,7621.90,7698.00,7495.20,18270,0.42%
10/1/2020,7621.70,7487.90,7669.00,7372.90,16840,1.78%
10/2/2020,7488.30,7718.00,7761.50,7457.50,18130,-2.98%
10/3/2020,7718.00,7639.00,7777.40,7600.00,13800,1.05%
10/4/2020,7638.10,7521.10,7691.20,7445.50,17360,1.56%
10/5/2020,7521.00,7485.90,7599.80,7344.80,19040,0.47%
